1.000000000000000000e+00 1.995985624947412690e-02 8.911763796712397073e-03 1.120174924502673718e-02 4.796420657068618809e-02 1.614829580177897309e-02 0.000000000000000000e+00 1.550550143670165366e-02 5.932850594871040377e-03 4.053769749602002814e-02 3.659861734319122539e-02 1.968785367751862622e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.273329066640155494e-03 1.648947698949848953e-02 4.245424162505664900e-02 7.619729494984042034e-03 1.848014343799484274e-02 3.168104956994016036e-02 2.142256817179313821e-02 0.000000000000000000e+00 5.663725405580608691e-03 4.675565155228931721e-03 1.223966363667652185e-02 5.916377903298544912e-03 0.000000000000000000e+00 2.862357288925885396e-02 3.743740018279354768e-03 9.758495733348773044e-03 3.652550744517855420e-03 5.274367273603551565e-03 4.364739338328009477e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.004297022746247249e-02 1.730038078442385288e-02 3.298126549651438782e-02 2.141206742493985057e-02 3.404486343635809882e-03 2.659549565562151913e-02 1.307858255497921195e-02 1.152566386145534826e-02 0.000000000000000000e+00 1.921854602092315858e-02 1.293799627818711245e-02 1.336276592578228804e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.036604464512988898e-03 1.592123261772413964e-02 2.841628326115291578e-02 6.606707401810570784e-03 1.035747076719843729e-02 1.329124080109330384e-02 9.343468358455443018e-03 1.098006235921411035e-02 6.703396874887984636e-02 1.219899301022780644e-02 0.000000000000000000e+00 7.439343793984632552e-03 2.657021144776884353e-03 8.072546441009577703e-03 5.413201373360169467e-03 2.321776654878411270e-02 0.000000000000000000e+00 1.055845241388471065e-02 5.650200953938041594e-03 6.981763879131908969e-03 1.594836604293899812e-02 2.516953488932389613e-02 6.918427234672727862e-03 1.027862866279904801e-02 1.030779417940829758e-02 0.000000000000000000e+00 2.031473985548438305e-02 3.231426369247423352e-02 6.995872573634879382e-03 1.219765515285778021e-02 0.000000000000000000e+00 1.052503382624733752e-02 5.587071450801002308e-03 4.493071213963088784e-02 1.468624001859317532e-02 0.000000000000000000e+00 9.697623487892150992e-03 6.520705879727646537e-03 5.509906586886836183e-03 7.569041873790796106e-03 6.075951305887574393e-03 1.956785397200235324e-02 0.000000000000000000e+00 5.233944497258124356e-03 1.268801925378747371e-02 9.282062167063360320e-03 0.000000000000000000e+00 0.000000000000000000e+00 6.665717941737301679e-03 4.118127652844797391e-03 0.000000000000000000e+00
1.995985624947412690e-02 1.000000000000000000e+00 2.909305238984542796e-02 0.000000000000000000e+00 7.987548482118737858e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.687895288993357779e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.858134927618779658e-03 1.414323533740074156e-02 1.392009193398138604e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.860101870352461245e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.392980365888026817e-02 0.000000000000000000e+00 2.329112982388383685e-02 4.097290732327859772e-03 0.000000000000000000e+00 1.663686121797837772e-02 5.865946092089922848e-03 4.969218822610787720e-03 2.181312541915634770e-02 0.000000000000000000e+00 2.803073562690370363e-02 6.746045978932340564e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.893526608902657352e-02 0.000000000000000000e+00 8.401342615811367709e-02 0.000000000000000000e+00 3.273601390854605914e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.973502945879287984e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.212315269788378641e-03 0.000000000000000000e+00 1.436439737750360747e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.113125611595378081e-02 2.054983187534271255e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.507090671195747453e-03 0.000000000000000000e+00 5.658455216558910296e-03 1.564461904546084192e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.061927551897598160e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.464020678048556567e-03 4.501344234037659917e-03 0.000000000000000000e+00 4.526897756876948481e-03 4.231775280705891290e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.400461024663937230e-03 0.000000000000000000e+00 1.600731786655781516e-02 6.426531773274140116e-03
8.911763796712397073e-03 2.909305238984542796e-02 1.000000000000000000e+00 3.626259850572451614e-03 3.803367461094052902e-03 2.361587455406433111e-02 0.000000000000000000e+00 4.904864710974381030e-03 0.000000000000000000e+00 2.662764207436539923e-02 0.000000000000000000e+00 4.021774169200610649e-03 8.818533994628985004e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.604371464419198288e-03 7.158985593598291702e-03 4.090635641458734671e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.894498240786596233e-02 9.403480033589135464e-03 7.923364496063376589e-03 5.981186842488178494e-03 0.000000000000000000e+00 2.714662470137970546e-02 7.007060376337001517e-02 1.594335509000280315e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.035132111377629664e-03 2.857958553207404911e-02 0.000000000000000000e+00 3.294754013030907081e-03 5.353201354700572873e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.443935076583376345e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.037134660063480970e-02 0.000000000000000000e+00 5.317187993362433585e-02 5.250298917681960401e-03 0.000000000000000000e+00 4.922054046519529040e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.723642895979098737e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.223444416038934987e-03 0.000000000000000000e+00 6.493801208034884892e-03 1.181720781603492337e-02 1.560858608402349197e-02 0.000000000000000000e+00 1.630633533999970020e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.175878115935522585e-03 0.000000000000000000e+00 2.719135804226910022e-02 0.000000000000000000e+00 2.928830562968805142e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.771917070362087815e-02 0.000000000000000000e+00 3.282147821994413957e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.595826665110468126e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.494989444135864883e-03 2.186135303096537266e-02 0.000000000000000000e+00
1.120174924502673718e-02 0.000000000000000000e+00 3.626259850572451614e-03 1.000000000000000000e+00 3.558726610171657201e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.848699855049716817e-02 1.823132994268523988e-02 4.819728421969723259e-02 2.898854548868729734e-03 1.470822924109315040e-02 4.844434927403559223e-03 2.439554589543976165e-02 1.449761494278156183e-02 1.528496567499523784e-02 1.898446832569467349e-02 6.308633697345984899e-03 2.613562716144445658e-02 5.755559359726694982e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.158784429828636255e-02 1.867879447662924158e-02 7.231537890266282256e-03 2.704695161903384118e-02 0.000000000000000000e+00 3.090880576775365332e-02 8.309856376775331954e-02 2.695102325411408498e-02 1.118119050158171077e-02 2.711472494947322551e-02 3.151642961499652451e-02 2.070050329035248021e-02 2.050292339392170357e-02 2.039292199680346057e-02 3.460739481929723388e-02 3.953467106931858599e-02 6.902456930457056411e-03 1.494148859427464268e-02 1.398281032691655115e-02 2.196724060655681071e-02 1.964180642524201992e-02 2.795758289295521143e-02 6.003493008901107653e-02 5.680645940016315447e-03 3.690969470582843720e-02 0.000000000000000000e+00 1.117570349067237290e-02 0.000000000000000000e+00 3.925204113386018823e-02 1.812474075562748796e-02 1.162555295773131346e-02 5.740037313868377386e-03 2.502904347989025335e-02 1.090722399599487746e-02 1.260189650035364005e-02 2.956876883041725107e-02 1.679725080290542932e-02 0.000000000000000000e+00 1.315683748796635938e-02 8.758447993233069509e-03 1.271394725737949594e-02 2.827044879397914295e-02 3.771613760350572830e-02 1.669223451871520644e-02 3.529517973708210660e-03 2.380065737236993634e-02 1.299710935981127080e-02 1.484442039359017140e-02 6.352372320132692284e-03 4.013956652556448235e-02 0.000000000000000000e+00 2.305177616935815549e-02 1.962200861644644231e-02 1.659343326674930438e-02 2.521979134643152071e-02 4.945907550531865142e-03 4.254859777327262699e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.258401223681982879e-03 2.064311488141398060e-02 1.423658507298250150e-02 1.827517330697173148e-02 0.000000000000000000e+00 5.356596520206488056e-03 0.000000000000000000e+00 2.172353772302709415e-02 3.654592671583378055e-02 2.420471074600076544e-02 0.000000000000000000e+00 7.913685604757447409e-03 0.000000000000000000e+00 1.850348433418633198e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.797991994943101343e-02
4.796420657068618809e-02 7.987548482118737858e-03 3.803367461094052902e-03 3.558726610171657201e-02 1.000000000000000000e+00 8.434352870266909746e-03 0.000000000000000000e+00 4.575659481487913405e-02 1.633470521066253400e-02 6.455599721777781352e-02 3.477561793145381164e-02 3.774840808895056632e-02 0.000000000000000000e+00 1.190598034398714263e-02 8.814777066872418396e-03 2.007803210640154642e-02 5.464259984225144223e-02 2.165736569351470533e-02 6.816368056577888634e-02 3.759731293138893204e-02 2.398804216370672635e-02 0.000000000000000000e+00 2.810366959441463336e-02 3.566527581813393188e-02 1.079683857812465883e-02 5.715195934413501433e-02 1.177338461493713552e-02 2.957409883543901316e-02 1.232773906579723161e-01 5.135592957263231118e-02 3.357493296763400942e-02 0.000000000000000000e+00 9.027554436003006055e-02 3.462288991745544886e-02 1.951310640664088297e-02 4.553339166513653558e-02 8.652343623371022696e-02 4.365749768565074102e-02 4.519710240133440610e-02 1.469661745089675606e-02 1.528744778755516433e-02 2.957672402471270279e-02 2.547335308189542860e-02 2.891733122763770480e-02 6.301197927064106086e-02 9.618455016889440948e-03 2.853737719857154381e-02 1.326105013640545803e-02 3.592568528053134008e-02 1.599576398649238959e-03 7.111440883793568313e-02 1.034593056621049660e-02 3.634688094650427581e-02 3.941739445437407972e-03 5.303323512601901268e-02 2.372736508200775501e-02 1.328487119319645381e-02 1.278025460861841565e-02 1.292661212423559802e-02 7.600079284523092622e-03 3.043011369461630020e-02 3.951806786720497150e-02 1.192653746399899468e-02 3.144783647512809643e-02 5.435644206782856702e-02 0.000000000000000000e+00 1.551882110504915202e-02 1.108276137062804909e-02 0.000000000000000000e+00 2.034150667305055851e-02 1.090558962303025958e-02 1.144689901862573633e-02 0.000000000000000000e+00 3.232627232308667165e-02 0.000000000000000000e+00 2.924605840796797376e-02 3.307847319974709099e-02 1.372858978276156848e-02 4.674872811415174689e-02 0.000000000000000000e+00 2.074303179647998471e-02 1.918027475350238265e-02 3.115329801620847841e-02 2.710920358315032502e-02 3.474923103937405111e-02 1.959773043462668604e-02 6.000201530169064178e-03 0.000000000000000000e+00 5.283565994773925523e-02 3.852294467086472829e-02 4.368211392137284071e-02 9.011758018935526679e-03 1.777620200985915999e-02 0.000000000000000000e+00 1.732323020367859678e-02 0.000000000000000000e+00 6.850019219806123549e-03 1.647263459491700444e-02 1.364308705973193807e-02 4.824281978741840754e-02
1.614829580177897309e-02 0.000000000000000000e+00 2.361587455406433111e-02 0.000000000000000000e+00 8.434352870266909746e-03 1.000000000000000000e+00 0.000000000000000000e+00 1.990712980127378948e-02 0.000000000000000000e+00 1.114459122075998031e-02 0.000000000000000000e+00 3.195823142627478297e-02 0.000000000000000000e+00 3.167840652693534875e-02 4.943321044092553740e-02 0.000000000000000000e+00 1.976461579283254888e-02 2.797142636286806955e-02 1.843006287334953211e-02 2.969808419677495356e-02 1.192174329661842627e-02 0.000000000000000000e+00 1.294847701222116669e-02 1.432841080640566596e-02 2.585079531781243542e-02 1.260661702775709402e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.136182061956272131e-03 1.275094571597913673e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.054436947356237664e-02 3.233836491281444347e-02 0.000000000000000000e+00 4.168232572883489445e-02 1.645845260778136532e-02 2.346696612524769299e-02 3.558680678148845589e-02 1.926542021559165402e-02 2.184377817794794577e-02 0.000000000000000000e+00 1.004041667614411458e-02 0.000000000000000000e+00 3.288078273976489246e-02 6.643821153314160254e-03 1.860742648410547775e-02 2.031403894143643182e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.120625848932422890e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.763531888783885504e-02 0.000000000000000000e+00 2.566788418394022955e-02 3.597813025532572984e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.329884595987858881e-02 2.559315713727608119e-02 6.836170468924841585e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.763763940335627056e-02 1.097062406584020135e-02 1.022696145980430717e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.290549140498402358e-01 9.280077953311637387e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.441089134349512850e-02 0.000000000000000000e+00 8.334178529083859435e-03 1.871049796944538809e-02 0.000000000000000000e+00 7.153321364476919811e-03 2.945806399773110568e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.099200307422072351e-02 0.000000000000000000e+00 1.848257112473562433e-02 0.000000000000000000e+00 4.160846302942797920e-02 0.000000000000000000e+00 1.912048642939421714e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.343472662037166324e-02 1.963924376707805800e-02 1.001069237144608555e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.602071179322012345e-02 1.942041834804564965e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.610866924807056379e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.694225383377705237e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550550143670165366e-02 0.000000000000000000e+00 4.904864710974381030e-03 2.848699855049716817e-02 4.575659481487913405e-02 1.990712980127378948e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.993114250657731221e-02 3.323977598269848427e-02 1.504870672540284740e-02 5.301563237439303744e-02 5.890375970761621907e-03 0.000000000000000000e+00 3.129746804777538537e-03 1.657917114575948453e-02 1.863748540531376396e-02 3.978921222015294884e-02 2.349494560642618329e-02 1.126491048242511846e-02 0.000000000000000000e+00 2.738112603422314384e-02 3.915148121590524694e-02 7.998784478932749464e-03 3.539470946414172842e-02 0.000000000000000000e+00 8.161440715220076580e-03 9.033922901623643587e-02 2.922892432276780195e-02 1.273917762396629180e-03 7.031023826465069085e-03 3.167944901264142799e-02 4.349032578375255226e-02 9.616304028364330847e-03 1.607884604451490992e-02 5.182433582470122313e-02 6.837410051712476677e-02 7.917833247340024319e-03 9.651291863341583330e-03 2.422738339106265872e-03 1.251937992309443311e-02 1.486873440575253030e-02 3.033836015227113145e-02 5.476551625177298460e-02 2.576797763509166075e-02 1.962127167639720823e-02 0.000000000000000000e+00 2.463238232387332180e-02 2.062831401514198405e-03 3.207194248845291612e-02 0.000000000000000000e+00 1.641760863689970679e-02 0.000000000000000000e+00 3.321960036141278355e-02 3.962036783608688384e-02 4.184917277112023236e-03 1.356237060900379512e-03 4.747615444982902777e-02 0.000000000000000000e+00 1.509669440657455258e-02 4.258945346461538023e-02 6.786340303064464230e-03 3.085483149922363562e-03 1.631125675297011648e-02 1.388309553278857696e-02 9.401990111785748019e-03 6.686665611187184687e-03 0.000000000000000000e+00 7.728443103062528768e-03 7.031984450824375898e-03 7.381023740261241639e-03 2.660277377166496079e-02 2.251625679186475271e-02 0.000000000000000000e+00 1.031770630670768817e-02 2.229543553663719535e-02 9.709475886618407561e-03 3.298623973133102405e-02 0.000000000000000000e+00 1.627471928443422616e-02 2.236132267198043689e-03 1.018969878433439655e-02 3.080755079169247151e-02 4.711475646904875886e-02 1.355497959148708846e-02 1.873642944347396130e-02 6.936853348444622751e-03 4.625985787233147239e-02 2.097621561503510909e-02 1.011043010505325267e-02 0.000000000000000000e+00 2.261139134911075224e-02 0.000000000000000000e+00 3.708176246411507698e-02 0.000000000000000000e+00 7.325708674156563259e-03 1.265929761228265157e-02 1.456428695801678837e-02 2.626509449965003587e-02
5.932850594871040377e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.823132994268523988e-02 1.633470521066253400e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.508122104178532229e-02 0.000000000000000000e+00 2.005128374786855835e-02 1.495011764813078230e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.584168957933357193e-03 3.551176009373664677e-03 1.008755520595415803e-02 2.267780148669456403e-02 1.306253267143486947e-02 0.000000000000000000e+00 6.846425620944584546e-03 0.000000000000000000e+00 5.778072878018151656e-03 5.770289091466450360e-03 0.000000000000000000e+00 9.758939936194546694e-03 1.064078479899837650e-02 4.881148043629504607e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.730112919000967309e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.063514983299744920e-02 1.193730062789561883e-02 9.264351264578151585e-03 7.084691515380577356e-03 8.916487097189529712e-03 4.822472617380456177e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.759427197503192805e-03 4.073862143279547224e-03 0.000000000000000000e+00 1.489199710755343721e-02 0.000000000000000000e+00 2.492175970657878846e-03 7.391332133226495398e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.972700048782843538e-02 6.958845582873391875e-03 3.903473260516605869e-03 0.000000000000000000e+00 1.268462308033966104e-02 1.339952851282177025e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.536436634597455886e-02 0.000000000000000000e+00 1.306898439542104016e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.458208555300049045e-03 0.000000000000000000e+00 1.818079208907954006e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.610218360773639848e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.309331682797457104e-03 0.000000000000000000e+00 1.189623447939225885e-02 1.443066766313678626e-02 1.130384398087776188e-02 2.128396451411432994e-02 1.352421496038109724e-02 1.725024750662797202e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.017255314996963450e-03 0.000000000000000000e+00 1.660994490254193157e-01 4.082601818301089674e-02 0.000000000000000000e+00 2.862466074614374717e-02
4.053769749602002814e-02 3.687895288993357779e-02 2.662764207436539923e-02 4.819728421969723259e-02 6.455599721777781352e-02 1.114459122075998031e-02 0.000000000000000000e+00 2.993114250657731221e-02 1.508122104178532229e-02 1.000000000000000000e+00 2.456762322013007066e-02 1.970739882179416494e-02 7.764504111117520764e-03 1.067296302936071237e-02 2.085232330515278051e-02 2.601748616597019878e-02 3.166973398269073980e-02 1.775537173028658711e-02 4.999989937259401857e-02 1.164335712767000652e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.130731646201258961e-02 1.775717307453552815e-02 7.135516958858256417e-03 4.684982181764274500e-02 0.000000000000000000e+00 5.450179062653934953e-02 1.303100256462692008e-01 9.445842645525200088e-02 8.492460080856745197e-03 0.000000000000000000e+00 6.656432257217151371e-02 5.416048764728927795e-02 1.779692099838486863e-02 5.028255078235414205e-02 5.233901634493455524e-02 5.206060994739054870e-02 2.793274839290432049e-02 0.000000000000000000e+00 3.310985488265836846e-03 1.480579019792551375e-02 1.508813483400313349e-02 2.261888398250542706e-02 4.371067736495468092e-02 1.530405445947527650e-02 2.022951359294599110e-03 1.760216759377260243e-02 1.125054029005627745e-02 2.034487711166296786e-02 9.216654839073545880e-02 0.000000000000000000e+00 1.144729454762536368e-02 6.332912865181661299e-02 5.189423879901720882e-02 1.424878773391913440e-02 0.000000000000000000e+00 1.428332399707002605e-02 0.000000000000000000e+00 2.029649790207673637e-02 3.756615494518434489e-02 3.957224083241655394e-02 2.473389892664460202e-02 1.131750880456585187e-02 4.879390928037607295e-02 0.000000000000000000e+00 5.054464967471809789e-02 1.652289569257444149e-02 0.000000000000000000e+00 2.445377231611229121e-02 4.788817677934491257e-02 0.000000000000000000e+00 6.646633874483396168e-03 4.365142792646312803e-02 0.000000000000000000e+00 6.383163195847069149e-02 3.911964817352014956e-02 1.128654009134218497e-02 2.530746069406654072e-02 0.000000000000000000e+00 1.696792743286690275e-02 2.326213142353283914e-02 1.506329831411143926e-02 3.343393750066563086e-02 2.208808664057217153e-02 2.908208178222571483e-03 2.609645803518771331e-02 0.000000000000000000e+00 3.166346189008175521e-02 3.176984626899329728e-02 2.219653313210663906e-02 0.000000000000000000e+00 2.074561024491876349e-02 2.413059852389831672e-02 1.831848860231873044e-02 2.020243720653519884e-02 2.304121138179371017e-02 1.767936043865856940e-02 2.868961913841390834e-02 4.266399252267083497e-02
